movie_id,real_budget,real_revenue,real_profit,is_profitable,ROI,log_real_revenue,is_sequel,is_major_studio,is_blockbuster_season,is_weekend_release,released_year,released_date,runtime,director,star,writer,director_win_rate,star_win_rate,writer_win_rate,production_win_rate,rating_win_rate,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
mad money,32054807.245703667,38483490.632141195,6428683.386437528,1,0.2005528636363636,17.465739918526264,0,0,0,0,2008,"January 18, 2008 (United States)",104.0,Callie Khouri,Diane Keaton,Glenn Gers,1.0,0.5,1.0,1.0,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madadayo,25834117.64705882,1293.8768166089965,-25832823.77024221,0,-0.9999499159663866,7.166170847299569,0,0,0,0,1993,"April 17, 1993 (Japan)",134.0,Akira Kurosawa,Tatsuo Matsumura,Ishirô Honda,0.0,0.0,0.0,0.0,0.6770093457943925,,Japan,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madagascar,120468509.984639,870688317.922171,750219807.937532,1,6.227517946666667,20.58479462797688,0,0,0,0,2005,"May 27, 2005 (United States)",86.0,Eric Darnell,Chris Rock,Mark Burton,1.0,0.8333333333333334,0.6666666666666666,0.9642857142857143,0.7196885428253615,PG,United States,11587.0,6.921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madagascar 3: europe's most wanted,198111933.7979094,1020510464.7765679,822398530.9786586,1,4.151181179310345,20.743568795699623,1,0,1,1,2012,"June 8, 2012 (United States)",93.0,Eric Darnell,Ben Stiller,Eric Darnell,1.0,0.8333333333333334,1.0,0.9642857142857143,0.7196885428253615,PG,United States,3380.0,6.628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madagascar: escape 2 africa,218555503.94797957,879904974.685555,661349470.7375754,1,3.0260023599999997,20.595324477430527,1,0,0,0,2008,"November 7, 2008 (United States)",89.0,Eric Darnell,Ben Stiller,Etan Cohen,1.0,0.8333333333333334,0.6666666666666666,0.9642857142857143,0.7196885428253615,PG,United States,7349.0,6.524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
made,8856578.204404293,9707966.381140599,851388.1767363064,1,0.0961305999999999,16.088457485825106,0,0,0,0,2001,"August 31, 2001 (United States)",95.0,Jon Favreau,Vince Vaughn,Jon Favreau,1.0,0.6666666666666666,1.0,0.6363636363636364,0.6257332811888933,R,United States,15.0,6.667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
made in america,47760553.63321799,227823691.49826986,180063137.86505187,1,3.7701224999999994,19.244082609268304,0,0,0,0,1993,"May 28, 1993 (United States)",111.0,Richard Benjamin,Whoopi Goldberg,Marcia Brandwynne,0.4444444444444444,1.0,1.0,0.4,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
made in heaven,35898767.6056338,12627653.842429578,-23271113.763204224,0,-0.6482426923076923,16.35139979556788,0,0,0,0,1987,"November 6, 1987 (United States)",103.0,Alan Rudolph,Timothy Hutton,Bruce A. Evans,0.4,0.3333333333333333,0.75,0.5,0.7196885428253615,PG,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
made of honor,58281467.71946122,155039882.51927543,96758414.79981421,1,1.6601918,18.859192954811785,0,1,0,0,2008,"May 2, 2008 (United States)",101.0,Paul Weiland,Patrick Dempsey,Adam Sztykiel,0.6666666666666666,0.3333333333333333,1.0,0.7559322033898305,0.7330583382439599,PG-13,United States,1762.0,6.444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1
madea's family reunion,9336309.523809522,98605338.11656745,89269028.59275793,1,9.561489833333333,18.406635967362092,0,0,0,0,2006,"February 24, 2006 (United States)",107.0,Tyler Perry,Tyler Perry,Tyler Perry,1.0,1.0,1.0,0.6875,0.7330583382439599,PG-13,United States,216.0,6.366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mafia!,19245398.773006134,38277749.05705521,19032350.28404908,1,0.9889299,17.460379346882657,0,0,0,0,1998,"July 24, 1998 (United States)",87.0,Jim Abrahams,Jay Mohr,Jim Abrahams,1.0,1.0,1.0,0.5,0.7330583382439599,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magic in the moonlight,22265145.754119135,67629533.35741444,45364387.603295304,1,2.0374619642857144,18.02955534437903,0,0,0,0,2014,"August 15, 2014 (United States)",97.0,Woody Allen,Colin Firth,Woody Allen,0.42424242424242425,0.6666666666666666,0.4375,1.0,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magic mike,9564024.390243903,233020285.3488676,223456260.9586237,1,23.364250428571427,19.26663607361493,0,0,1,1,2012,"June 29, 2012 (United States)",110.0,Steven Soderbergh,Channing Tatum,Reid Carolin,0.6521739130434783,1.0,1.0,1.0,0.6257332811888933,R,United States,1850.0,6.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magic mike xxl,19192616.033755276,163680714.25696203,144488098.22320676,1,7.528317034482758,18.91342823000752,0,1,1,0,2015,"July 1, 2015 (United States)",115.0,Gregory Jacobs,Channing Tatum,Reid Carolin,1.0,1.0,1.0,0.7728813559322034,0.6257332811888933,R,United States,1110.0,6.145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
magnolia,67403600.46457608,88265566.7891986,20861966.324622527,1,0.3095081891891891,18.29586064376338,0,0,0,0,2000,"January 7, 2000 (United States)",188.0,Paul Thomas Anderson,Tom Cruise,Paul Thomas Anderson,0.625,0.9393939393939394,0.625,0.5,0.6257332811888933,R,United States,3929.0,7.733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maid in manhattan,95906058.92162311,270118007.7493051,174211948.82768202,1,1.8164853272727273,19.414369490917494,0,0,0,0,2002,"December 13, 2002 (United States)",105.0,Wayne Wang,Jennifer Lopez,John Hughes,0.7142857142857143,0.8181818181818182,0.85,0.7741935483870968,0.7330583382439599,PG-13,United States,2036.0,6.136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
maid to order,8284330.985915493,27251364.768485915,18967033.78257042,1,2.289507,17.120614197762002,0,0,0,0,1987,"July 31, 1987 (United States)",93.0,Amy Holden Jones,Ally Sheedy,Amy Holden Jones,1.0,0.75,1.0,0.5,0.7196885428253615,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
major league,27828225.80645161,125978752.64193548,98150526.83548388,1,3.5270134545454552,18.65162382880808,0,0,0,0,1989,"April 7, 1989 (United States)",107.0,David S. Ward,Tom Berenger,David S. Ward,0.8333333333333334,0.3333333333333333,0.75,0.5,0.6257332811888933,R,United States,857.0,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
major league ii,52918353.57624831,64827485.11066127,11909131.534412958,1,0.22504728000000004,17.98724023976293,0,1,0,0,1994,"March 30, 1994 (United States)",105.0,David S. Ward,Charlie Sheen,David S. Ward,0.8333333333333334,0.6923076923076923,0.75,0.7728813559322034,0.7196885428253615,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
major league: back to the minors,34641717.79141104,6875309.012883436,-27766408.778527606,0,-0.8015309444444444,15.743447293283305,0,0,0,0,1998,"April 17, 1998 (United States)",100.0,John Warren,Scott Bakula,David S. Ward,0.0,0.5,0.75,0.3103448275862069,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm x,73785459.72915182,107704210.74126871,33918751.012116894,1,0.45969424242424245,18.494899247594752,0,0,0,0,1992,"November 18, 1992 (United States)",202.0,Spike Lee,Denzel Washington,Alex Haley,0.5625,0.8484848484848485,1.0,1.0,0.7330583382439599,PG-13,Japan,1853.0,7.543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
maleficent,238555133.0798479,1005293509.799324,766738376.7194761,1,3.2140929722222222,20.72854538636558,0,0,1,1,2014,"May 30, 2014 (United States)",97.0,Robert Stromberg,Angelina Jolie,Linda Woolverton,1.0,0.8888888888888888,1.0,1.0,0.7196885428253615,PG,United States,8143.0,7.086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
maleficent: mistress of evil,226963238.16973013,603268396.2428627,376305158.0731326,1,1.6580004810810813,20.2178727588844,0,1,0,0,2019,"October 18, 2019 (United States)",119.0,Joachim Rønning,Angelina Jolie,Linda Woolverton,1.0,0.8888888888888888,1.0,0.8942307692307693,0.7196885428253615,PG,United States,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malibu's most wanted,25573369.56521739,59027606.00434782,33454236.439130433,1,1.3081669333333332,17.893515807759684,0,1,0,0,2003,"April 18, 2003 (United States)",86.0,John Whitesell,Jamie Kennedy,Fax Bahr,0.8,0.5,1.0,0.7728813559322034,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malice,43418685.12110726,100742933.58615915,57324248.4650519,1,1.3202668000000002,18.42808262815489,0,0,0,0,1993,"October 1, 1993 (United States)",107.0,Harold Becker,Alec Baldwin,Aaron Sorkin,0.6666666666666666,0.6,1.0,0.5111111111111111,0.6257332811888933,R,Canada,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mallrats,16467191.601049868,4369077.333989501,-12098114.267060367,0,-0.734679875,15.290062637273756,0,0,0,0,1995,"October 20, 1995 (United States)",94.0,Kevin Smith,Shannen Doherty,Kevin Smith,0.7272727272727273,0.0,0.7,0.4,0.6257332811888933,R,United States,1355.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
malone,27614436.61971831,8452386.924295776,-19162049.695422534,0,-0.6939141999999999,15.949959554002243,0,0,0,0,1987,"May 1, 1987 (United States)",92.0,Harley Cokeliss,Burt Reynolds,Christopher Frank,0.0,0.5454545454545454,0.0,0.5652173913043478,0.6257332811888933,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mama,20195278.969957083,199388751.3055794,179193472.3356223,1,8.873037733333332,19.11076700620585,0,1,0,1,2013,"January 18, 2013 (United States)",100.0,Andy Muschietti,Jessica Chastain,Andy Muschietti,1.0,0.8333333333333334,1.0,0.7804878048780488,0.7330583382439599,PG-13,Canada,2421.0,6.287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mamma mia!,75765908.03529958,890625071.1579192,814859163.1226196,1,10.754958057692308,20.607434102440703,0,1,0,0,2008,"July 18, 2008 (United States)",108.0,Phyllida Lloyd,Meryl Streep,Catherine Johnson,1.0,0.7391304347826086,1.0,0.7804878048780488,0.7330583382439599,PG-13,United States,6923.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
mamma mia! here we go again,93697729.98805258,494246976.70609325,400549246.7180407,1,4.274908760000001,20.018545905087034,0,1,0,0,2018,"July 20, 2018 (United States)",114.0,Ol Parker,Lily James,Ol Parker,0.5,0.6666666666666666,0.75,0.7804878048780488,0.7330583382439599,PG-13,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man of steel,302929184.5493562,899362441.1871245,596433256.6377683,1,1.9688867466666669,20.617196672686603,0,1,1,1,2013,"June 14, 2013 (United States)",143.0,Zack Snyder,Henry Cavill,David S. Goyer,1.0,1.0,1.0,0.7728813559322034,0.7330583382439599,PG-13,United States,9758.0,6.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man of tai chi,33658798.283261806,7357658.474248927,-26301139.80901288,0,-0.7814046,15.81125243391418,0,0,0,0,2013,"July 5, 2013 (China)",105.0,Keanu Reeves,Tiger Hu Chen,Michael G. Cooney,0.0,0.0,0.0,0.5,0.6257332811888933,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man of the house,64249871.991807476,34658989.497183815,-29590882.49462366,0,-0.46055940000000006,17.361067715952895,0,0,0,0,2005,"February 25, 2005 (United States)",100.0,Stephen Herek,Tommy Lee Jones,John J. McLaughlin,0.6,0.5454545454545454,0.6666666666666666,0.7741935483870968,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man on a ledge,57384146.34146341,67797237.4912892,10413091.149825789,1,0.18146285714285726,18.032032021864154,0,0,0,1,2012,"January 27, 2012 (United States)",102.0,Asger Leth,Sam Worthington,Pablo F. Fenjves,1.0,1.0,1.0,0.8461538461538461,0.7330583382439599,PG-13,United States,1460.0,6.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
man on fire,116246691.3710958,217273123.7289571,101026432.35786128,1,0.8690693142857142,19.196665759386242,0,0,0,0,2004,"April 23, 2004 (United States)",146.0,Tony Scott,Denzel Washington,A.J. Quinnell,0.8,0.8484848484848485,1.0,0.9107142857142857,0.6257332811888933,R,United States,5564.0,7.457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
man on the moon,154402160.86434576,89316810.87034814,-65085349.99399762,0,-0.4215313414634147,18.307700290953353,0,1,0,0,1999,"December 22, 1999 (United States)",118.0,Milos Forman,Jim Carrey,Scott Alexander,0.25,0.9090909090909091,0.6,0.7804878048780488,0.6257332811888933,R,United Kingdom,1948.0,7.249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man trouble,67077690.66286529,9158407.77619387,-57919282.88667142,0,-0.8634656666666667,16.030183007170905,0,0,0,0,1992,"July 17, 1992 (United States)",100.0,Bob Rafelson,Jack Nicholson,Carole Eastman,0.5,0.5555555555555556,0.0,0.0,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man-thing,48187403.9938556,1804033.605734767,-46383370.38812084,0,-0.9625621333333334,14.405536162200523,0,0,0,0,2005,"April 21, 2005 (Singapore)",97.0,Brett Leonard,Jack Thompson,Steve Gerber,0.25,0.0,0.5,0.6875,0.6257332811888933,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manchester by the sea,11110208.333333334,101604641.99125001,90494433.65791668,1,8.145160823529412,18.436599790797278,0,0,1,1,2016,"December 16, 2016 (United States)",137.0,Kenneth Lonergan,Casey Affleck,Kenneth Lonergan,1.0,0.6,0.75,0.25,0.6257332811888933,R,United States,3176.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manderlay,22808704.557091653,1084084.8776241678,-21724619.679467484,0,-0.9524705633802817,13.896247680744285,0,0,0,0,2005,"June 3, 2005 (Denmark)",139.0,Lars von Trier,Bryce Dallas Howard,Lars von Trier,0.6,0.5,0.6,0.6,0.4186046511627907,Unrated,Denmark,391.0,6.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandy,7495818.399044206,1783575.0187176424,-5712243.3803265635,0,-0.7620573333333333,14.39413090620755,0,0,0,1,2018,"September 14, 2018 (United States)",121.0,Panos Cosmatos,Nicolas Cage,Panos Cosmatos,0.0,0.6666666666666666,0.0,0.0,0.4186046511627907,Unrated,United Kingdom,618.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manhattan murder mystery,29307612.4567474,24598662.84221453,-4708949.614532873,0,-0.16067325925925932,17.018202684070324,0,0,0,0,1993,"August 18, 1993 (United States)",104.0,Woody Allen,Woody Allen,Woody Allen,0.42424242424242425,0.3333333333333333,0.4375,0.64,0.7196885428253615,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manhunter,42933394.16058394,24677493.86040146,-18255900.300182484,0,-0.4252144666666667,17.021402247003525,0,0,0,0,1986,"August 15, 1986 (United States)",120.0,Michael Mann,William Petersen,Thomas Harris,0.5,0.5,0.8,0.6,0.6257332811888933,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maniac,8078111.587982832,3542622.178111588,-4535489.409871245,0,-0.5614541666666667,15.080378021463018,1,0,0,0,2013,"January 2, 2013 (France)",89.0,Franck Khalfoun,Elijah Wood,Alexandre Aja,0.0,0.7,0.3333333333333333,0.0,0.4186046511627907,Unrated,France,1007.0,6.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
